year,modelId,mileageUnformatted,priceUnformatted,cylinder_engine,size_engine,horsepower_engine,torque_engine,highway_mpg,city_mpg,make,condition,bodyStyle,configuration_engine,type_engine,name_transmission,drivenWheels,market_categories
2020,955.0,38219.0,20554,4.0,2.0,250.0,275.0,29.0,21.0,11,0,7,3,4,9,2,0
2024,955.0,201.0,34625,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,0
2024,955.0,5.0,40875,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2023,961.0,13.0,60760,6.0,3.0,400.0,415.0,24.0,18.0,11,1,7,0,4,0,0,2
2023,938.0,64.0,95355,6.0,3.0,418.0,440.0,16.0,15.0,11,1,7,0,4,0,1,59
2023,2252.0,3.0,68695,6.0,3.5,380.0,470.0,23.0,16.0,11,1,7,0,4,0,3,59
2023,957.0,4.0,46644,,,,,,,11,1,8,0,3,0,3,26
2024,2371.0,12.0,38488,3.0,1.5,181.0,190.0,28.0,25.0,11,1,7,3,4,9,0,0
2023,1210.0,14206.0,34999,4.0,2.0,228.0,258.0,29.0,22.0,7,2,7,3,4,10,2,0
2020,961.0,49102.0,27998,4.0,2.3,300.0,310.0,27.0,20.0,11,2,7,3,4,0,0,0
2023,957.0,10.0,37005,6.0,3.3,290.0,265.0,24.0,19.0,11,1,8,0,3,0,3,11
2021,961.0,57120.0,30998,4.0,2.3,300.0,310.0,27.0,20.0,11,2,7,3,4,0,0,0
2023,957.0,1896.0,47505,,,,,,,11,1,8,0,3,0,1,59
2023,969.0,3448.0,42499,8.0,5.0,460.0,420.0,24.0,15.0,11,0,1,0,4,6,3,57
2020,1491.0,72336.0,20974,6.0,3.5,284.0,259.0,26.0,19.0,28,0,7,0,4,11,1,0
2024,1279.0,,55050,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2024,1279.0,3.0,42734,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2023,961.0,380.0,46115,4.0,2.3,300.0,310.0,28.0,21.0,11,1,7,3,4,0,3,0
2024,999.0,3.0,57590,,,,,,,11,1,8,4,8,13,4,59
2024,999.0,6.0,98320,,,,,,,11,1,8,4,8,13,4,59
2022,980.0,55010.0,29450,4.0,2.3,270.0,310.0,26.0,21.0,11,0,8,3,4,0,3,59
2021,1511.0,47209.0,18951,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2023,883.0,8873.0,30691,4.0,2.5,203.0,184.0,38.0,27.0,37,0,6,3,4,9,2,59
2024,2617.0,,56910,,,,,,,37,1,7,4,8,13,4,59
2024,1341.0,6.0,55645,4.0,2.0,272.0,280.0,26.0,21.0,0,1,7,3,4,0,0,32
2019,885.0,42899.0,22753,4.0,1.8,121.0,,,,37,2,3,3,5,11,2,28
2024,1506.0,5.0,46415,8.0,5.6,400.0,413.0,,,28,1,8,0,4,10,1,59
2023,1506.0,50.0,41358,8.0,5.6,400.0,413.0,21.0,16.0,28,1,8,0,4,10,3,59
2021,1248.0,60278.0,16300,4.0,1.5,160.0,184.0,36.0,29.0,7,2,6,3,4,11,2,59
2024,1279.0,34.0,50500,,,,,,,7,1,8,4,8,13,4,59
2015,1133.0,71351.0,16695,6.0,3.6,288.0,270.0,24.0,17.0,12,2,7,0,4,5,2,0
2024,1506.0,5.0,55072,8.0,5.6,400.0,413.0,,,28,1,8,0,4,10,1,59
2024,1254.0,4.0,56635,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2024,1248.0,2.0,24595,4.0,1.5,160.0,184.0,35.0,27.0,7,1,6,3,4,11,2,59
2024,1279.0,7.0,43790,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,59
2017,1133.0,90413.0,18500,4.0,2.5,194.0,190.0,26.0,21.0,12,2,7,3,4,5,2,0
2024,1511.0,5.0,25687,4.0,2.5,188.0,180.0,39.0,27.0,28,1,6,3,4,11,2,59
2024,1279.0,2.0,38445,,,,,,,7,1,8,4,8,13,4,59
2024,2235.0,,51975,4.0,2.0,247.0,258.0,30.0,24.0,39,1,7,3,6,9,0,31
2023,2235.0,5704.0,39594,4.0,2.0,247.0,258.0,30.0,23.0,39,1,7,3,6,9,0,31
2015,1776.0,141896.0,9495,4.0,2.0,240.0,258.0,37.0,25.0,39,2,6,3,4,9,2,55
2024,1774.0,6036.0,74820,4.0,2.0,455.0,523.0,,,39,1,7,3,7,9,0,46
2024,1506.0,5.0,46415,8.0,5.6,400.0,413.0,,,28,1,8,0,4,10,1,59
2024,1279.0,5.0,38745,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2024,1279.0,2.0,44185,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,59
2024,1279.0,2.0,61920,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2024,1210.0,10.0,46515,6.0,3.6,308.0,270.0,26.0,18.0,7,1,7,0,4,10,0,2
2021,1516.0,63431.0,13895,4.0,1.6,122.0,114.0,40.0,32.0,28,0,6,3,4,11,2,59
2023,1487.0,5.0,27617,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2024,1491.0,5.0,44258,6.0,3.5,284.0,259.0,27.0,20.0,28,1,7,0,4,10,2,2
2020,909.0,29485.0,19434,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2012,1509.0,139906.0,6994,4.0,1.6,188.0,177.0,,,28,2,2,3,4,13,2,1
2023,1508.0,5.0,49058,8.0,5.6,400.0,413.0,19.0,14.0,28,1,7,0,4,7,3,59
2023,1487.0,5.0,29155,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2023,1487.0,5.0,29155,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2023,1487.0,5.0,29155,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2023,1487.0,5.0,29155,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2023,1487.0,5.0,29155,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2024,1236.0,2.0,34090,6.0,3.6,335.0,284.0,26.0,16.0,7,1,1,0,4,6,3,57
2023,1511.0,50.0,31145,4.0,2.5,182.0,178.0,36.0,26.0,28,1,6,3,4,11,0,59
2024,1506.0,5.0,47511,8.0,5.6,400.0,413.0,,,28,1,8,0,4,10,1,59
2024,1279.0,16.0,63635,,,,,,,7,1,8,4,8,13,4,59
2018,886.0,33679.0,29951,6.0,3.5,295.0,263.0,27.0,21.0,37,2,7,0,4,9,2,0
2022,909.0,28999.0,18901,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2024,876.0,,41496,4.0,2.5,219.0,,37.0,40.0,37,1,2,3,5,11,0,24
2024,1349.0,1.0,35295,4.0,1.5,200.0,192.0,37.0,30.0,0,1,3,3,4,11,2,44
2024,1349.0,1.0,38295,4.0,1.5,200.0,192.0,36.0,29.0,0,1,3,3,4,11,2,44
2024,894.0,10.0,64553,6.0,3.5,437.0,583.0,24.0,20.0,37,1,8,0,5,0,3,23
2024,894.0,,64876,,,,,,,37,1,8,4,8,13,4,59
2022,909.0,30024.0,18901,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2024,2449.0,,33571,4.0,2.0,169.0,151.0,33.0,31.0,37,1,2,3,4,11,2,0
2024,1512.0,,27010,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2023,1487.0,1.0,29361,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2018,1506.0,48878.0,26197,8.0,5.6,390.0,394.0,21.0,15.0,28,0,8,0,4,7,3,59
2024,1512.0,,24095,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2023,1341.0,4312.0,39369,4.0,2.0,272.0,280.0,28.0,22.0,0,0,7,3,4,0,2,31
2024,894.0,10.0,65077,6.0,3.5,389.0,479.0,23.0,18.0,37,1,8,0,4,0,3,59
2022,909.0,28961.0,18901,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2023,909.0,30463.0,19901,4.0,2.0,169.0,151.0,41.0,32.0,37,2,6,3,4,11,2,59
2021,1252.0,47335.0,21247,4.0,1.5,170.0,203.0,30.0,25.0,7,2,7,3,4,5,0,0
2020,1252.0,35697.0,19325,4.0,1.5,170.0,203.0,31.0,26.0,7,2,7,3,4,5,2,0
2021,2337.0,2339.0,34950,4.0,2.0,237.0,258.0,34.0,23.0,6,2,6,3,4,9,3,55
2022,2337.0,19924.0,33950,4.0,2.0,235.0,258.0,34.0,23.0,6,2,6,3,4,9,3,55
2024,2255.0,4131.0,45117,4.0,2.0,235.0,258.0,29.0,24.0,6,1,2,3,4,10,2,31
2024,2127.0,3.0,45689,4.0,2.0,235.0,258.0,29.0,22.0,6,1,7,3,4,10,2,31
2018,2127.0,65176.0,23590,6.0,3.6,310.0,271.0,26.0,19.0,6,2,7,0,4,9,2,31
2024,2300.0,2.0,69344,6.0,3.6,310.0,271.0,25.0,18.0,6,1,7,0,4,10,0,32
2023,1487.0,5.0,29216,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2024,1491.0,3.0,47503,6.0,3.5,284.0,259.0,25.0,20.0,28,1,7,0,4,10,1,2
2023,1487.0,,32185,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2024,1511.0,3.0,28157,4.0,2.5,188.0,180.0,37.0,27.0,28,1,6,3,4,11,2,59
2024,1511.0,5.0,26011,4.0,2.5,188.0,180.0,37.0,27.0,28,1,6,3,4,11,2,59
2022,2294.0,15963.0,36624,6.0,3.6,285.0,260.0,23.0,16.0,18,2,8,0,4,6,1,3
2024,1715.0,17.0,86000,,,,,,,32,1,8,4,8,13,4,59
2020,2172.0,68777.0,24510,4.0,2.0,248.0,273.0,32.0,24.0,2,2,6,3,4,7,0,44
2001,906.0,233892.0,9999,4.0,2.7,150.0,177.0,20.0,17.0,37,2,8,3,4,2,3,59
2024,1501.0,3.0,34995,6.0,3.8,310.0,281.0,24.0,18.0,28,1,8,0,4,10,3,59
2024,1512.0,3.0,23734,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2023,1487.0,3.0,27599,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2021,2376.0,60178.0,17066,4.0,2.5,186.0,186.0,35.0,26.0,25,2,6,3,4,5,2,57
2024,1406.0,2.0,45661,6.0,3.6,285.0,260.0,22.0,16.0,18,1,7,0,4,6,1,59
2020,1415.0,38631.0,27733,6.0,3.6,293.0,260.0,26.0,19.0,18,2,7,0,4,9,3,2
2020,2248.0,65465.0,15988,4.0,1.6,122.0,114.0,36.0,31.0,28,2,2,3,4,11,2,19
2023,2224.0,14680.0,21260,4.0,2.0,147.0,132.0,35.0,30.0,15,2,7,3,4,11,2,0
2021,938.0,24003.0,42879,4.0,2.3,300.0,325.0,,,11,2,7,3,4,13,1,59
2021,880.0,29326.0,25999,4.0,2.5,203.0,184.0,34.0,27.0,37,2,7,3,4,9,0,0
2024,1076.0,,31109,4.0,2.5,182.0,178.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,2233.0,,47501,4.0,2.4,260.0,277.0,25.0,19.0,35,1,7,2,4,11,0,0
2024,2233.0,,44974,4.0,2.4,260.0,277.0,25.0,19.0,35,1,7,2,4,11,0,0
2024,1076.0,4102.0,28447,4.0,2.0,152.0,145.0,34.0,37.0,35,0,2,2,4,11,0,0
2020,1512.0,17908.0,18901,4.0,2.0,149.0,146.0,37.0,28.0,28,2,6,3,4,11,2,59
2024,2248.0,1.0,22340,4.0,1.6,122.0,114.0,36.0,31.0,28,1,2,3,4,11,2,19
2023,1487.0,16524.0,25901,3.0,1.5,201.0,225.0,35.0,28.0,28,2,2,3,4,11,0,0
2019,862.0,65671.0,16801,4.0,2.0,158.0,138.0,38.0,30.0,14,2,6,3,4,11,2,59
2022,1511.0,38117.0,17801,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2022,1472.0,12170.0,23801,6.0,3.6,292.0,260.0,30.0,19.0,9,2,6,0,4,9,3,57
2021,975.0,55567.0,17901,3.0,1.5,181.0,190.0,34.0,28.0,11,2,7,3,4,9,2,0
2016,908.0,124744.0,24810,6.0,4.0,270.0,278.0,21.0,17.0,37,2,7,0,4,3,1,59
2023,1487.0,1.0,31770,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2022,2217.0,58794.0,31247,0.0,,,,,,36,2,6,4,1,1,0,45
2023,2294.0,11.0,52914,6.0,3.6,285.0,260.0,23.0,16.0,18,1,8,0,4,6,1,3
2024,1415.0,2.0,51831,6.0,3.6,293.0,260.0,26.0,19.0,18,1,7,0,4,9,1,2
2023,2408.0,39.0,59354,6.0,3.6,293.0,260.0,25.0,18.0,18,1,7,0,4,9,1,0
2023,2060.0,3351.0,34196,4.0,2.0,272.0,280.0,31.0,22.0,0,0,6,3,4,0,2,30
2023,957.0,17.0,70900,,,,,,,11,1,8,0,8,0,1,59
2024,1512.0,2.0,22678,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2024,1512.0,2.0,24890,4.0,2.0,149.0,146.0,38.0,30.0,28,1,6,3,4,11,2,59
2024,1512.0,2.0,25244,4.0,2.0,149.0,146.0,38.0,30.0,28,1,6,3,4,11,2,59
2024,1512.0,2.0,25244,4.0,2.0,149.0,146.0,38.0,30.0,28,1,6,3,4,11,2,59
2019,2187.0,87626.0,24949,4.0,2.0,247.0,269.0,27.0,21.0,20,2,7,3,4,9,0,31
2024,955.0,5.0,37605,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2022,2456.0,21833.0,20288,4.0,1.5,158.0,184.0,36.0,28.0,38,2,7,3,4,9,2,0
2024,955.0,5.0,38410,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2024,955.0,11.0,38700,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2024,955.0,5.0,35660,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2023,2371.0,32.0,32805,3.0,1.5,181.0,190.0,28.0,25.0,11,1,7,3,4,9,0,0
2023,2371.0,9.0,34685,3.0,1.5,181.0,190.0,28.0,25.0,11,1,7,3,4,9,0,0
2023,2371.0,8.0,39395,3.0,1.5,181.0,190.0,28.0,25.0,11,1,7,3,4,9,0,0
2024,2371.0,7.0,45115,4.0,2.0,250.0,277.0,26.0,21.0,11,1,7,3,4,9,0,0
2023,2367.0,18.0,51030,0.0,,,,,,11,1,7,4,1,1,3,19
2024,2463.0,26.0,38840,4.0,2.0,250.0,277.0,28.0,22.0,11,1,8,3,4,9,0,24
2024,2463.0,14.0,34275,4.0,2.0,250.0,277.0,30.0,23.0,11,1,8,3,4,9,2,24
2023,2371.0,6.0,32685,3.0,1.5,181.0,190.0,28.0,25.0,11,1,7,3,4,9,0,0
2023,2371.0,8.0,41280,4.0,2.0,250.0,277.0,26.0,21.0,11,1,7,3,4,9,0,0
2023,961.0,5.0,58555,6.0,3.0,400.0,415.0,24.0,18.0,11,1,7,0,4,0,0,2
2023,961.0,4.0,45115,4.0,2.3,300.0,310.0,28.0,21.0,11,1,7,3,4,0,3,0
2024,2536.0,7.0,41650,0.0,,,,,,15,1,6,4,1,1,3,59
2024,2536.0,5.0,41590,0.0,,,,,,15,1,6,4,1,1,3,59
2024,862.0,2346.0,30877,4.0,1.5,180.0,177.0,38.0,31.0,14,0,6,3,4,11,2,59
2023,2451.0,5.0,42747,4.0,1.6,226.0,,30.0,33.0,15,1,7,3,5,5,0,24
2024,2304.0,5.0,45300,6.0,3.8,291.0,262.0,26.0,19.0,15,1,7,0,4,9,2,2
2024,1058.0,40.0,24305,4.0,2.0,147.0,132.0,40.0,31.0,15,1,6,3,4,11,2,59
2023,2367.0,6.0,53590,0.0,,,,,,11,1,7,4,1,1,0,19
2023,2367.0,6.0,64035,0.0,,,,,,11,1,7,4,1,1,0,22
2023,2309.0,5.0,49334,4.0,2.0,250.0,275.0,28.0,21.0,22,1,7,3,4,9,0,31
2019,959.0,53054.0,15699,4.0,2.0,188.0,129.0,41.0,43.0,11,2,6,3,5,11,2,23
2023,2367.0,7.0,53795,0.0,,,,,,11,1,7,4,1,1,0,19
2023,975.0,5.0,30993,3.0,1.5,180.0,199.0,34.0,27.0,11,1,7,3,4,9,2,0
2021,1403.0,28644.0,48500,6.0,3.6,285.0,260.0,23.0,17.0,18,2,7,0,4,6,1,25
2024,1254.0,7.0,65350,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2011,992.0,90150.0,7870,4.0,1.6,120.0,112.0,37.0,28.0,11,2,3,3,4,4,2,19
2018,1279.0,106661.0,38700,8.0,5.3,355.0,383.0,22.0,15.0,7,2,8,0,4,9,1,59
2024,1064.0,40.0,36830,4.0,2.5,187.0,178.0,32.0,25.0,15,1,7,3,4,9,2,0
2024,2224.0,5.0,31970,4.0,1.6,190.0,195.0,32.0,26.0,15,1,7,3,4,9,2,0
2024,2432.0,5.0,42380,0.0,,,,,,15,1,2,4,1,1,0,0
2024,1058.0,5.0,24000,4.0,2.0,147.0,132.0,40.0,31.0,15,1,6,3,4,11,2,59
2024,1210.0,7.0,37710,4.0,2.0,228.0,258.0,29.0,22.0,7,1,7,3,4,10,2,0
2024,1210.0,7.0,49615,6.0,3.6,308.0,270.0,26.0,18.0,7,1,7,0,4,10,0,2
2024,1279.0,7.0,55560,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2024,1279.0,7.0,56085,,,,,,,7,1,8,4,8,13,4,59
2021,1276.0,69175.0,54850,8.0,5.3,355.0,383.0,20.0,16.0,7,2,7,0,4,0,1,4
2024,1279.0,7.0,48695,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,59
2024,1279.0,7.0,50340,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,59
2024,1252.0,7.0,33190,4.0,1.5,175.0,203.0,30.0,24.0,7,1,7,3,4,5,0,0
2020,1511.0,66876.0,19822,4.0,2.5,188.0,180.0,39.0,28.0,28,2,6,3,4,11,2,59
2024,1248.0,7.0,26195,4.0,1.5,160.0,184.0,35.0,27.0,7,1,6,3,4,11,2,59
2023,856.0,21161.0,27778,4.0,1.5,192.0,192.0,37.0,29.0,14,2,6,3,4,11,2,57
2021,860.0,46825.0,29562,6.0,3.5,280.0,262.0,24.0,18.0,14,0,8,0,4,10,0,0
2024,872.0,15.0,35740,4.0,2.0,204.0,,44.0,51.0,14,1,6,3,5,12,2,29
2024,1279.0,5.0,41970,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,4.0,41970,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,4.0,41970,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,3.0,42365,,,,,,,7,1,8,4,8,13,4,59
2022,2436.0,62713.0,33992,4.0,2.7,310.0,348.0,20.0,17.0,7,2,8,3,4,9,1,59
2024,1252.0,1.0,29045,4.0,1.5,175.0,203.0,31.0,26.0,7,1,7,3,4,5,2,0
2024,1252.0,15.0,33955,4.0,1.5,175.0,203.0,31.0,26.0,7,1,7,3,4,5,2,0
2018,2042.0,42775.0,17121,4.0,1.4,138.0,148.0,33.0,25.0,7,2,2,3,4,5,2,0
2017,963.0,87013.0,10992,4.0,2.0,160.0,146.0,34.0,25.0,11,2,6,3,3,4,2,11
2023,1236.0,11238.0,38474,8.0,6.2,455.0,455.0,24.0,16.0,7,2,0,0,4,6,3,20
2022,2436.0,21243.0,36842,4.0,2.7,310.0,348.0,20.0,17.0,7,2,8,3,4,9,1,59
2024,1279.0,1.0,51800,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2023,1268.0,1.0,32060,6.0,3.6,310.0,266.0,27.0,18.0,7,1,7,0,4,10,2,0
2024,1240.0,,76505,,,,,,,7,1,7,4,8,13,4,59
2016,1440.0,41845.0,48652,8.0,6.2,707.0,650.0,21.0,13.0,9,2,1,0,4,9,3,6
2024,1279.0,1.0,46035,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2020,1279.0,41660.0,39995,8.0,5.3,355.0,383.0,22.0,16.0,7,2,8,0,4,9,1,3
2024,1252.0,1.0,24280,4.0,1.5,175.0,203.0,31.0,26.0,7,1,7,3,4,5,2,0
2020,1737.0,29030.0,21702,4.0,1.6,201.0,195.0,32.0,27.0,19,2,2,3,4,7,2,59
2024,969.0,10.0,82674,8.0,5.0,,,22.0,14.0,11,1,1,0,4,6,3,6
2024,969.0,6.0,41857,4.0,2.3,,,33.0,22.0,11,1,1,3,4,0,3,57
2023,2303.0,6.0,46777,4.0,2.5,210.0,155.0,37.0,42.0,11,1,7,3,7,12,2,0
2022,961.0,4857.0,49080,4.0,2.3,300.0,310.0,28.0,21.0,11,1,7,3,4,0,3,0
2023,961.0,4.0,51742,4.0,2.3,300.0,310.0,28.0,21.0,11,1,7,3,4,0,3,0
2023,957.0,2292.0,49384,6.0,,,,,,11,1,8,0,8,0,1,59
2023,957.0,30.0,73402,,,,,,,11,1,8,0,8,0,1,59
2017,1415.0,108662.0,15592,6.0,3.6,295.0,260.0,26.0,19.0,18,2,7,0,3,9,3,16
2020,961.0,53161.0,31963,6.0,3.0,365.0,380.0,24.0,18.0,11,2,7,0,4,0,0,2
2017,862.0,71509.0,18989,4.0,1.5,174.0,162.0,42.0,32.0,14,2,6,3,4,11,2,57
2022,1472.0,30540.0,23991,6.0,3.6,292.0,260.0,30.0,19.0,9,2,6,0,4,9,3,57
2022,1472.0,32073.0,24970,6.0,3.6,292.0,260.0,30.0,19.0,9,2,6,0,4,9,3,57
2024,1210.0,4.0,45760,4.0,2.0,228.0,258.0,29.0,22.0,7,1,7,3,4,10,2,0
2016,2061.0,97472.0,13115,4.0,,,,,,18,2,7,3,4,13,1,0
2022,1252.0,27380.0,20892,4.0,1.5,170.0,203.0,31.0,26.0,7,2,7,3,4,5,2,0
2023,2408.0,9057.0,41892,6.0,3.6,293.0,260.0,26.0,19.0,18,2,7,0,4,9,3,2
2024,1276.0,1.0,72580,,,,,,,7,1,7,4,8,13,4,59
2024,1279.0,5.0,42445,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,2.0,51035,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2024,1279.0,3.0,50725,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2024,1279.0,3.0,54225,,,,,,,7,1,8,4,8,13,4,59
2024,1145.0,5.0,52280,8.0,5.3,355.0,383.0,21.0,16.0,12,1,8,0,4,0,3,4
2020,1487.0,38483.0,19877,4.0,2.5,170.0,175.0,33.0,26.0,28,0,2,3,4,11,2,0
2023,1505.0,,39328,6.0,3.5,300.0,261.0,30.0,20.0,28,1,6,0,4,11,2,57
2023,1505.0,,39661,6.0,3.5,300.0,261.0,30.0,20.0,28,1,6,0,4,11,2,57
2023,1505.0,,39328,6.0,3.5,300.0,261.0,30.0,20.0,28,1,6,0,4,11,2,57
2024,1254.0,5.0,57265,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2024,1279.0,6.0,50150,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,2.0,58185,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2014,1279.0,112403.0,22595,8.0,5.3,355.0,383.0,22.0,16.0,7,2,8,0,3,5,1,11
2021,2408.0,57308.0,32892,6.0,3.6,290.0,257.0,26.0,19.0,18,2,7,0,4,9,3,2
2024,1254.0,95.0,62655,,,,,,,7,1,8,4,8,13,4,59
2009,856.0,95541.0,9592,6.0,3.5,271.0,254.0,29.0,19.0,14,2,6,0,4,3,2,57
2019,880.0,39609.0,24974,4.0,2.5,203.0,184.0,33.0,25.0,37,2,7,3,4,9,0,0
2024,1279.0,,53230,4.0,2.7,310.0,430.0,22.0,16.0,7,1,8,3,4,9,3,3
2024,1279.0,2.0,58185,,,,,,,7,1,8,4,8,13,4,59
2020,2217.0,66283.0,27892,0.0,,,,,,36,2,6,4,1,1,0,45
2016,1089.0,122449.0,14892,4.0,2.0,250.0,258.0,28.0,23.0,35,2,2,2,4,11,0,0
2006,1871.0,53313.0,17792,6.0,2.7,240.0,199.0,27.0,18.0,31,2,0,2,4,4,3,30
2012,1247.0,112238.0,5999,,,,,,,7,2,3,4,8,13,4,59
2020,1469.0,50351.0,17513,4.0,2.4,172.0,165.0,25.0,19.0,9,2,7,3,4,2,2,0
2023,961.0,5.0,61255,6.0,3.0,400.0,415.0,24.0,18.0,11,1,7,0,4,0,0,2
2023,957.0,7.0,74705,,,,,,,11,1,8,0,8,0,1,59
2023,957.0,5.0,99910,6.0,3.5,450.0,510.0,18.0,15.0,11,1,8,0,4,0,1,5
2024,955.0,6.0,39512,4.0,2.0,250.0,280.0,28.0,21.0,11,1,7,3,4,9,0,59
2020,1487.0,30432.0,20757,4.0,2.5,170.0,175.0,33.0,26.0,28,0,2,3,4,11,2,0
2021,2088.0,21316.0,60974,8.0,5.0,472.0,395.0,24.0,16.0,21,2,1,0,4,9,3,37
2024,2334.0,17.0,36325,3.0,1.3,155.0,174.0,32.0,29.0,5,1,7,3,4,11,2,0
2019,1924.0,59359.0,14998,4.0,1.4,138.0,148.0,31.0,26.0,5,2,7,3,4,5,2,0
2022,2451.0,36412.0,33747,4.0,1.6,226.0,,30.0,33.0,15,2,7,3,5,5,0,24
2023,2367.0,6.0,54035,0.0,,,,,,11,1,7,4,1,1,0,19
2019,957.0,79750.0,36999,,,,,,,11,2,8,0,8,13,1,14
2021,1236.0,62162.0,22688,4.0,2.0,275.0,295.0,29.0,19.0,7,2,0,3,4,6,3,57
2022,860.0,16091.0,34793,6.0,3.5,280.0,262.0,24.0,18.0,14,2,8,0,4,10,0,0
2024,1245.0,,27870,3.0,1.2,137.0,162.0,,,7,1,7,3,4,11,2,0
2022,2304.0,44345.0,32979,6.0,3.8,291.0,262.0,26.0,19.0,15,2,7,0,4,9,2,2
2024,1512.0,,28875,4.0,2.0,149.0,146.0,38.0,30.0,28,1,6,3,4,11,2,59
2024,1491.0,4.0,43293,6.0,3.5,284.0,259.0,27.0,20.0,28,1,7,0,4,10,2,2
2023,1487.0,3.0,27407,3.0,1.5,201.0,225.0,37.0,30.0,28,1,2,3,4,11,2,0
2023,2411.0,6568.0,54800,6.0,3.5,375.0,391.0,24.0,19.0,13,2,7,0,4,9,0,32
2022,2343.0,27642.0,23000,4.0,1.6,175.0,195.0,30.0,25.0,19,2,7,3,4,7,0,0
2023,2560.0,,52290,0.0,,,,,,28,1,2,4,1,1,0,0
2023,2560.0,,52290,0.0,,,,,,28,1,2,4,1,1,0,0
2021,1711.0,56345.0,34874,6.0,3.6,305.0,269.0,25.0,20.0,32,2,8,0,6,9,3,4
2024,1152.0,5587.0,89994,8.0,6.6,401.0,464.0,,,12,2,8,0,4,0,1,3
2023,1145.0,2269.0,51905,4.0,2.7,310.0,430.0,20.0,18.0,12,1,8,3,4,9,1,3
2021,1279.0,97146.0,26909,4.0,2.7,310.0,348.0,22.0,19.0,7,2,8,3,4,9,1,3
2019,2042.0,64696.0,14314,4.0,1.4,138.0,148.0,33.0,25.0,7,2,2,3,4,5,2,0
2023,1491.0,13046.0,39977,6.0,3.5,284.0,259.0,27.0,21.0,28,0,7,0,4,10,2,2
