vin,year,make,model,condition,modelId,bodyStyle,mileageUnformatted,priceUnformatted
1C4RJXU6XRW211373,2024,Jeep,Wrangler,new,1406.0,suv,9.0,69138
1C4RJYB64RC712186,2024,Jeep,Grand Cherokee,new,1415.0,suv,25.0,66880
1C4SJRBP1RS104728,2024,Wagoneer,Wagoneer L,new,2571.0,suv,,84575
1FTMF1C57PKF89009,2023,Ford,F-150,new,957.0,truck,3.0,33805
3GNKDCRJ1RS167801,2024,Chevrolet,Blazer EV,new,2635.0,suv,2.0,60710
3MVDMBDM2PM527302,2023,Mazda,CX-30,used,2346.0,suv,20821.0,26507
4S4WMAWD7P3414301,2023,Subaru,Ascent,used,2233.0,suv,13769.0,41921
4T1C11AK4RU879987,2024,Toyota,Camry,new,883.0,sedan,5.0,27004
JN8AZ1MW9DW308242,2013,Nissan,Murano,used,1496.0,suv,138352.0,8599
19XFL1H7XRE012914,2024,Honda,Civic,new,862.0,hatchback,15.0,30200
1HGCY2F78RA028692,2024,Honda,Accord Hybrid,new,872.0,sedan,15.0,36075
1V2SR2CA9PC547791,2023,Volkswagen,Atlas,new,2173.0,suv,5.0,52516
1V2WR2CA7RC527480,2024,Volkswagen,Atlas,new,2173.0,suv,6.0,43066
3VVEX7B25PM336194,2023,Volkswagen,Taos,new,2456.0,suv,7.0,29856
3VVEX7B27RM023571,2024,Volkswagen,Taos,new,2456.0,suv,6.0,31141
3VWBM7BU4RM037078,2024,Volkswagen,Jetta,new,1667.0,sedan,6.0,24643
1V2DE2CA5RC221008,2024,Volkswagen,Atlas Cross Sport,new,2350.0,suv,6.0,36903
3VV3B7AX0PM126413,2023,Volkswagen,Tiguan,new,1657.0,suv,209.0,30061
3PCAJ5BA5MF102826,2021,Infiniti,QX50,certified pre-owned,1616.0,crossover,31379.0,28347
3VVEX7B22RM023123,2024,Volkswagen,Taos,new,2456.0,suv,6.0,31536
3VVEX7B26PM365090,2023,Volkswagen,Taos,new,2456.0,suv,6.0,30251
3VW9T7BU1RM034091,2024,Volkswagen,Jetta GLI,new,2392.0,sedan,6.0,30741
3VWBM7BU1RM034364,2024,Volkswagen,Jetta,new,1667.0,sedan,6.0,24643
3VV3B7AX5PM115911,2023,Volkswagen,Tiguan,new,1657.0,suv,6.0,30061
3VV3B7AX8PM110833,2023,Volkswagen,Tiguan,new,1657.0,suv,6.0,30416
3VV3B7AXXPM126550,2023,Volkswagen,Tiguan,new,1657.0,suv,6.0,30061
3VVNB7AX0PM116554,2023,Volkswagen,Tiguan,new,1657.0,suv,6.0,31261
3VVNB7AX0PM120586,2023,Volkswagen,Tiguan,new,1657.0,suv,6.0,31656
1V2HR2CA0RC523067,2024,Volkswagen,Atlas,new,2173.0,suv,6.0,45561
WVWSA7CD9RW129796,2024,Volkswagen,Golf GTI,new,2066.0,hatchback,6.0,38841
2GC4YME77R1163950,2024,Chevrolet,Silverado 2500HD,new,1254.0,truck,2.0,57265
3C4NJDDB1NT121278,2022,Jeep,Compass,used,1412.0,suv,52225.0,22799
3GNKBCR47NS122226,2022,Chevrolet,Blazer,used,1210.0,suv,42926.0,24500
3GNKDCRJ6RS140612,2024,Chevrolet,Blazer EV,new,2635.0,suv,2.0,60215
5TFLA5DB6RX153103,2024,Toyota,Tundra,new,894.0,truck,42.0,54225
5YFS4MCE2RP177874,2024,Toyota,Corolla,new,909.0,sedan,5.0,26187
5YFS4MCE4PP148664,2023,Toyota,Corolla,new,909.0,sedan,5.0,26345
KL7CJKSM3NB510535,2022,Chevrolet,Trax,certified pre-owned,2042.0,crossover,10578.0,19526
KMHLS4DG5RU672532,2024,Hyundai,Elantra,new,1058.0,sedan,7.0,26805
5TDKARAH6RS024716,2024,Toyota,Highlander Hybrid,new,889.0,suv,5.0,49308
5TFPC5DB8RX056514,2024,Toyota,Tundra,new,894.0,truck,5.0,77809
JTMD6RFV1RD123111,2024,Toyota,RAV4 Hybrid,new,2119.0,suv,5.0,48526
1GC4K1CG2CF183025,2012,Chevrolet,Silverado 3500HD,used,1281.0,truck,20758.0,39995
3N1AB8CV7RY206992,2024,Nissan,Sentra,new,1512.0,sedan,,23720
3N1AB8CVXRY241204,2024,Nissan,Sentra,new,1512.0,sedan,5.0,22070
3N1AB8DV6RY282055,2024,Nissan,Sentra,new,1512.0,sedan,,26430
3N1CP5BV2RL478664,2024,Nissan,Kicks,new,2248.0,crossover,5.0,20730
5N1BT3CA4PC926590,2023,Nissan,Rogue,new,1487.0,crossover,7.0,33605
3N1CP5BV6NL522949,2022,Nissan,Kicks,used,2248.0,crossover,32118.0,16901
5N1DR3DH8RC226898,2024,Nissan,Pathfinder,new,1491.0,suv,1.0,46124
1FMJK1JT2GEF14759,2016,Ford,Expedition EL,used,996.0,suv,146376.0,17895
1N4BL4DV3PN416768,2023,Nissan,Altima,certified pre-owned,1511.0,sedan,7416.0,22521
1N4BL4DV8MN301451,2021,Nissan,Altima,certified pre-owned,1511.0,sedan,69398.0,17395
1N6ED1EJ7RN623677,2024,Nissan,Frontier,new,1501.0,truck,,33995
3GTP9EEL1MG380889,2021,GMC,Sierra 1500,used,1145.0,truck,30109.0,48955
3N1AB8BV5RY261927,2024,Nissan,Sentra,new,1512.0,sedan,,22425
3N1AB8CV3RY210375,2024,Nissan,Sentra,new,1512.0,sedan,,26435
3N1AB8CV3RY210599,2024,Nissan,Sentra,new,1512.0,sedan,,26435
3N1AB8CV6RY262406,2024,Nissan,Sentra,new,1512.0,sedan,,26665
3N1CN8EV9ML811356,2021,Nissan,Versa,certified pre-owned,1516.0,sedan,70596.0,15242
1N6AA1ED9MN532548,2021,Nissan,Titan,certified pre-owned,1506.0,truck,14044.0,37340
1N6AA1ED9RN101196,2024,Nissan,Titan,new,1506.0,truck,16.0,56420
1N6AA1EF7RN101294,2024,Nissan,Titan,new,1506.0,truck,1.0,41695
1N6ED1EK3RN624365,2024,Nissan,Frontier,new,1501.0,truck,,46540
3N1AB8CV9RY203933,2024,Nissan,Sentra,new,1512.0,sedan,,23915
JM3KFBDM4K0645244,2019,Mazda,CX-5,used,1550.0,suv,66006.0,20995
1N4CZ1CV4RC552134,2024,Nissan,LEAF,new,1497.0,hatchback,11.0,36389
3KPF24AD4NE453341,2022,Kia,Forte,used,1723.0,sedan,32973.0,17775
5N1BT3CB9PC915142,2023,Nissan,Rogue,new,1487.0,crossover,5.0,32950
JA4AP4AU9LU024863,2020,Mitsubishi,Outlander Sport,used,1821.0,crossover,68298.0,16218
JM3KFACM3J1448277,2018,Mazda,CX-5,used,1550.0,suv,82428.0,18647
KNMAT2MT3LP522015,2020,Nissan,Rogue,certified pre-owned,1487.0,crossover,61321.0,18655
1N6AA1ED4RN102708,2024,Nissan,Titan,new,1506.0,truck,7.0,52160
3N1AB8BV3RY265183,2024,Nissan,Sentra,new,1512.0,sedan,,22425
3N1AB8BV5RY213618,2024,Nissan,Sentra,new,1512.0,sedan,13.0,20335
3N1AB8CV5RY264907,2024,Nissan,Sentra,new,1512.0,sedan,,26455
3N1AB8CV5RY278046,2024,Nissan,Sentra,new,1512.0,sedan,,27010
3N1AB8CV6RY260137,2024,Nissan,Sentra,new,1512.0,sedan,,24330
3N1AB8CV7RY260258,2024,Nissan,Sentra,new,1512.0,sedan,,23830
3N1AB8CV9RY259368,2024,Nissan,Sentra,new,1512.0,sedan,,23435
5N1BT3BA1PC921767,2023,Nissan,Rogue,new,1487.0,crossover,4.0,29875
1FTFW1ED2PFA78720,2023,Ford,F-150,certified pre-owned,957.0,truck,31624.0,57499
1GNSKNKD0MR364038,2021,Chevrolet,Tahoe,used,1276.0,suv,67786.0,42622
3GNKDCRJ1RS171458,2024,Chevrolet,Blazer EV,new,2635.0,suv,2.0,60215
5NMJBCAE5PH221677,2023,Hyundai,Tucson,new,1064.0,suv,3927.0,35005
4S4BTACC6R3197808,2024,Subaru,Outback,new,1087.0,crossover,,29644
4S4GUHF61R3749443,2024,Subaru,Crosstrek,new,1076.0,crossover,,30858
JF2GUADC4R8313730,2024,Subaru,Crosstrek,new,1076.0,crossover,,28994
5LMPJ8KA4RJ786417,2024,Lincoln,Nautilus,new,2250.0,suv,12.0,65900
1C6RREHT1LN194612,2020,Ram,1500,used,1711.0,truck,66581.0,39971
1FA6P8CF3R5401696,2024,Ford,Mustang,new,969.0,coupe,14.0,51300
1FD0W4GT1PED94364,2023,Ford,Transit Chassis,new,,,15.0,66570
1FTFW1E85PFB82816,2023,Ford,F-150,new,957.0,truck,28.0,66165
1FTFX1E40LFB39392,2020,Ford,F-150,certified pre-owned,957.0,truck,17054.0,42620
2FMPK4J92NBA39512,2022,Ford,Edge,used,955.0,suv,55381.0,22400
3FMCR9B62RRE10803,2024,Ford,Bronco Sport,new,2371.0,suv,9.0,31313
3FMCR9B63RRE07022,2024,Ford,Bronco Sport,new,2371.0,suv,8.0,32228
4S4BRCAC3D3265259,2013,Subaru,Outback,used,1087.0,crossover,119773.0,9999
4S4BTANC9R3191000,2024,Subaru,Outback,new,1087.0,crossover,,35828
5TDDZRFH5KS978874,2019,Toyota,Highlander,used,886.0,suv,66562.0,29999
1G1YF3D34R5602660,2024,Chevrolet,Corvette,new,1270.0,convertible,2.0,138825
1GD58LE78RF262344,2024,GMC,Sierra 2500HD,new,1123.0,truck,3.0,49670
1GKS2HKD9PR564662,2023,GMC,Yukon XL,new,1122.0,suv,3.0,76145
1GTPHCED3RZ146566,2024,GMC,Sierra 1500,new,1145.0,truck,3.0,49185
1GTPHCED3RZ146633,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,49185
1GTPUAEKXRZ192720,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,42720
1GTRHAED3RZ190516,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,37650
1GTRHAED4PZ276253,2023,GMC,Sierra 1500,new,1145.0,truck,2308.0,42300
1GTRHAEK0RZ190648,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,34205
1GTUUEEL0PZ288193,2023,GMC,Sierra 1500,new,1145.0,truck,1.0,110770
5GAERBKW6RJ111783,2024,Buick,Enclave,new,1928.0,suv,1.0,50180
5GAEVAKW5PJ249866,2023,Buick,Enclave,new,1928.0,suv,1.0,38390
5GAEVBKW9RJ103947,2024,Buick,Enclave,new,1928.0,suv,1.0,56240
3FMCR9B64RRE09832,2024,Ford,Bronco Sport,new,2371.0,suv,14.0,32205
3FMCR9B66RRE08844,2024,Ford,Bronco Sport,new,2371.0,suv,8.0,31313
3FMCR9B6XPRD99482,2023,Ford,Bronco Sport,new,2371.0,suv,1533.0,28430
3FMCR9C68RRE21156,2024,Ford,Bronco Sport,new,2371.0,suv,14.0,37215
3FMTK3R76RMA02012,2024,Ford,Mustang Mach-E,new,2367.0,suv,12.0,57399
3FTTW8E35PRA27721,2023,Ford,Maverick,new,2463.0,truck,16.0,25245
5LM5J7WC2PGL12814,2023,Lincoln,Aviator,new,1193.0,suv,71.0,65275
5LMJJ3TG0REL07141,2024,Lincoln,Navigator L,new,1180.0,suv,12.0,125910
2T2HZMAA7MC186036,2021,Lexus,RX 350,used,1917.0,suv,46824.0,32500
JTDZN3EU1GJ049606,2016,Toyota,Prius v,used,902.0,wagon,80397.0,16900
5N1DR3DH6RC225099,2024,Nissan,Pathfinder,new,1491.0,suv,4.0,46658
JN8BT3DC1PW108595,2023,Nissan,Rogue,new,1487.0,crossover,1.0,34563
3PCAJ5BB9RF102005,2024,Infiniti,QX50,new,1616.0,crossover,6.0,49855
3PCAJ5FAXRF103200,2024,Infiniti,QX50,new,1616.0,crossover,,50955
5N1DL1FR7RC336501,2024,Infiniti,QX60,new,2279.0,suv,6.0,58855
5N1DL1FS1RC336125,2024,Infiniti,QX60,new,2279.0,suv,6.0,61365
5N1DL1FS2RC340524,2024,Infiniti,QX60,new,2279.0,suv,6.0,60365
3PCAJ5BB2RF105425,2024,Infiniti,QX50,new,1616.0,crossover,,48690
3PCAJ5LR1PF123763,2023,Infiniti,QX55,new,2407.0,crossover,6.0,61350
5N1DL1ES9RC340148,2024,Infiniti,QX60,new,2279.0,suv,6.0,53075
JN8AZ2AE8R9330711,2024,Infiniti,QX80,new,1579.0,suv,,81105
3PCAJ5BA1MF126461,2021,Infiniti,QX50,certified pre-owned,1616.0,crossover,38343.0,28777
3PCAJ5LR5RF107262,2024,Infiniti,QX55,new,2407.0,crossover,,61905
5N1DL1FR3RC335152,2024,Infiniti,QX60,new,2279.0,suv,6.0,58945
5N1DL1FS0RC335032,2024,Infiniti,QX60,new,2279.0,suv,20.0,59820
5N1DL1FS4RC335132,2024,Infiniti,QX60,new,2279.0,suv,6.0,61300
JN8AZ2AC8P9491149,2023,Infiniti,QX80,new,1579.0,suv,6.0,75205
JN8AZ2AE1P9306277,2023,Infiniti,QX80,new,1579.0,suv,6.0,75205
JN8AZ2AE2P9305980,2023,Infiniti,QX80,new,1579.0,suv,6.0,75205
JN8AZ2AE7P9306249,2023,Infiniti,QX80,new,1579.0,suv,6.0,74510
JN8AZ2AE8R9326996,2024,Infiniti,QX80,new,1579.0,suv,6.0,85205
JN8AZ2AEXP9306293,2023,Infiniti,QX80,new,1579.0,suv,6.0,74510
3PCAJ5BA7RF102866,2024,Infiniti,QX50,new,1616.0,crossover,8.0,47745
3PCAJ5BAXRF106149,2024,Infiniti,QX50,new,1616.0,crossover,,46055
3PCAJ5KR9RF110067,2024,Infiniti,QX55,new,2407.0,crossover,,56855
5N1DL1FS7RC343564,2024,Infiniti,QX60,new,2279.0,suv,6.0,63255
5N1DL1GS6RC333915,2024,Infiniti,QX60,new,2279.0,suv,3.0,65080
WBXHU7C53K3H46067,2019,BMW,X1,used,1327.0,suv,29652.0,25302
3PCAJ5BB5RF108237,2024,Infiniti,QX50,new,1616.0,crossover,,48955
3PCAJ5BB9RF105101,2024,Infiniti,QX50,new,1616.0,crossover,10.0,48340
3PCAJ5FA2RF104888,2024,Infiniti,QX50,new,1616.0,crossover,51.0,50955
3PCAJ5FA2RF105264,2024,Infiniti,QX50,new,1616.0,crossover,,50955
3PCAJ5FB5RF106241,2024,Infiniti,QX50,new,1616.0,crossover,,53855
5N1DL0MN5LC520367,2020,Infiniti,QX60,certified pre-owned,2279.0,suv,45921.0,27990
5N1DL1FR1RC342259,2024,Infiniti,QX60,new,2279.0,suv,6.0,58605
5N1DL1FRXNC339094,2022,Infiniti,QX60,new,2279.0,suv,,55640
5N1DL1FRXRC343474,2024,Infiniti,QX60,new,2279.0,suv,6.0,58925
5N1DL1FS8RC337448,2024,Infiniti,QX60,new,2279.0,suv,6.0,61300
5N1DL1GS4RC335906,2024,Infiniti,QX60,new,2279.0,suv,6.0,66350
JN8AZ2AEXR9329270,2024,Infiniti,QX80,new,1579.0,suv,,80695
3PCAJ5FA1RF110360,2024,Infiniti,QX50,new,1616.0,crossover,,52490
5N1DL1FR3RC332784,2024,Infiniti,QX60,new,2279.0,suv,6.0,57705
5N1DL1FS8RC335635,2024,Infiniti,QX60,new,2279.0,suv,6.0,61300
3N1AB8CV0RY202976,2024,Nissan,Sentra,new,1512.0,sedan,,23415
3N1AB8CV2PY275280,2023,Nissan,Sentra,new,1512.0,sedan,5.0,23045
3N1AB8CV5RY203220,2024,Nissan,Sentra,new,1512.0,sedan,,23535
3N1AB8CV8RY202613,2024,Nissan,Sentra,new,1512.0,sedan,,26645
3N1CP5BV1RL513632,2024,Nissan,Kicks,new,2248.0,crossover,,23240
5N1AT2MT7KC814557,2019,Nissan,Rogue,used,1487.0,crossover,80961.0,18165
5N1BT3BA6PC916192,2023,Nissan,Rogue,new,1487.0,crossover,3.0,27390
5N1DL0MNXKC511002,2019,Infiniti,QX60,used,2279.0,suv,74886.0,21293
JN8AY2ND2LX015023,2020,Nissan,Armada,certified pre-owned,1508.0,suv,33183.0,28968
1G1FZ6S02P4202642,2023,Chevrolet,Bolt EUV,new,2420.0,crossover,2.0,33295
1GKS2HKJ7JR272439,2018,GMC,Yukon XL,used,1122.0,suv,105350.0,34225
1GNSKTKL3PR553119,2023,Chevrolet,Tahoe,new,1276.0,suv,3.0,84405
1GTPHCEK3RZ201564,2024,GMC,Sierra 1500,new,1145.0,truck,1.0,46095
1GTRHAED4RZ190377,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,36685
1N4AA6FV7PC504924,2023,Nissan,Maxima,new,1505.0,sedan,118.0,38995
5GAERBKW6RJ112092,2024,Buick,Enclave,new,1928.0,suv,1.0,50030
5GAEVAKW6RJ117427,2024,Buick,Enclave,new,1928.0,suv,1.0,49830
1FMCU0H62NUA72405,2022,Ford,Escape,used,975.0,suv,16015.0,23901
3N1CP5BV9NL522170,2022,Nissan,Kicks,used,2248.0,crossover,33154.0,15901
5NPLL4AG1MH036831,2021,Hyundai,Elantra,used,1058.0,sedan,22625.0,16901
1N4CZ1CV7RC551740,2024,Nissan,LEAF,new,1497.0,hatchback,1.0,36983
1N6AA1FB6RN102755,2024,Nissan,Titan XD,new,2130.0,truck,11.0,57440
3GCUDFED6RG196667,2024,Chevrolet,Silverado 1500,new,1279.0,truck,,66430
3GKALXEG9RL120166,2024,GMC,Terrain,new,1131.0,suv,1.0,38030
3GTUUGEL1RG190045,2024,GMC,Sierra 1500,new,1145.0,truck,2.0,74945
5GAERDKW9PJ263548,2023,Buick,Enclave,new,1928.0,suv,1.0,50435
3N1AB8CVXRY241266,2024,Nissan,Sentra,new,1512.0,sedan,1.0,20722
3VWH07ATXGM613445,2016,Volkswagen,Beetle,used,1658.0,hatchback,60779.0,14901
JA4J3VA83NZ064088,2022,Mitsubishi,Outlander,used,1808.0,suv,53071.0,24901
KMHLM4AG9MU212572,2021,Hyundai,Elantra,used,1058.0,sedan,43815.0,17601
3GCUKSEC0EG357157,2014,Chevrolet,Silverado 1500,used,1279.0,truck,151356.0,20956
1GKKNPLSXPZ261985,2023,GMC,Acadia,new,1133.0,suv,7.0,46485
1GTU9FEL4LZ158600,2020,GMC,Sierra 1500,used,1145.0,truck,49952.0,45800
3N1AB8CV5RY214511,2024,Nissan,Sentra,new,1512.0,sedan,,24310
1FMEE5BP4PLC06358,2023,Ford,Bronco,new,938.0,suv,5.0,47855
JM3KFBCL9R0411216,2024,Mazda,CX-5,new,1550.0,suv,80.0,32755
JTNKARJE2GJ520494,2016,Scion,iM,used,2100.0,hatchback,56184.0,12299
1G1ZD5ST1RF106346,2024,Chevrolet,Malibu,used,1248.0,sedan,7953.0,19799
1FA6P8AM9H5246409,2017,Ford,Mustang,used,969.0,coupe,56796.0,17499
5TFEY5F15HX220927,2017,Toyota,Tundra,used,894.0,truck,82059.0,27090
19UDE2F34JA004680,2018,Acura,ILX,used,1342.0,sedan,45199.0,16299
1FTEW1E40KFD51447,2019,Ford,F-150,used,957.0,truck,32188.0,39799
1GCRWBEH5KZ390558,2019,Chevrolet,Silverado 1500,used,1279.0,truck,42924.0,25499
3GCUYDED2KG104078,2019,Chevrolet,Silverado 1500,used,1279.0,truck,71478.0,25997
1C4BJWDG5EL261436,2014,Jeep,Wrangler Unlimited,used,1403.0,suv,137078.0,14395
1C4BJWDG5FL585455,2015,Jeep,Wrangler Unlimited,used,1403.0,suv,87314.0,17998
1GNSCHKC5GR295678,2016,Chevrolet,Suburban,used,1240.0,suv,121742.0,19999
5N1BT3BB6PC852504,2023,Nissan,Rogue,used,1487.0,crossover,12630.0,22699
WP1AF2A59FLB96129,2015,Porsche,Macan,used,1881.0,suv,72844.0,27399
WBA8E1G31HNU15981,2017,BMW,3 Series,used,1325.0,sedan,86226.0,12497
4JGDA5GB7FA487604,2015,Mercedes-Benz,M-Class,used,1035.0,suv,113531.0,13989
1HGCV1F38LA141372,2020,Honda,Accord,used,856.0,sedan,14415.0,23999
3C4NJCCB3KT711330,2019,Jeep,Compass,used,1412.0,suv,65986.0,18499
19XFC1F78LE008919,2020,Honda,Civic,used,862.0,sedan,51632.0,19789
5YFEPMAE1MP249695,2021,Toyota,Corolla,used,909.0,sedan,36250.0,17499
JN8AY2ND7JX003432,2018,Nissan,Armada,used,1508.0,suv,48556.0,22899
3CZRU5H54KM722722,2019,Honda,HR-V,used,2092.0,crossover,44016.0,17699
5UXTR7C51KLF31889,2019,BMW,X3,used,1323.0,suv,73957.0,20391
5YFS4MCE5MP060198,2021,Toyota,Corolla,used,909.0,sedan,35231.0,18992
5FNRL6H77KB110924,2019,Honda,Odyssey,used,857.0,minivan,55966.0,23999
19XFC1F38ME206432,2021,Honda,Civic,used,862.0,sedan,21595.0,20999
WA17AAF47NA004196,2022,Audi,A4 allroad,used,2050.0,wagon,15424.0,39335
1FA6P8CF6G5336596,2016,Ford,Mustang,used,969.0,coupe,68460.0,28849
3FA6P0PU6JR232558,2018,Ford,Fusion Energi,used,945.0,sedan,60212.0,14948
WBA3C1C50FK119095,2015,BMW,3 Series,used,1325.0,sedan,56053.0,14899
4T1BZ1FB7KU020394,2019,Toyota,Avalon,used,903.0,sedan,58784.0,26855
JTNKHMBX7M1100904,2021,Toyota,C-HR,used,2182.0,crossover,24458.0,21431
2C4RC1BG9HR613606,2017,Chrysler,Pacifica,used,1297.0,minivan,106534.0,14999
5XXG64J2XMG071912,2021,Kia,K5,used,2369.0,sedan,35558.0,23103
JTHSZ1E27N5023511,2022,Lexus,IS 350,used,1885.0,sedan,7218.0,41201
JTJAARBZ4L5017826,2020,Lexus,NX 300,used,2188.0,crossover,43623.0,25016
2HGFC3B30LH351549,2020,Honda,Civic,used,862.0,coupe,66647.0,16882
2T2BZMCA2KC200263,2019,Lexus,RX 350,used,1917.0,suv,32768.0,31572
2C3CDXGJ7MH503975,2021,Dodge,Charger,used,1472.0,sedan,22888.0,40764
KMHRC8A31MU109664,2021,Hyundai,Venue,used,2326.0,crossover,20517.0,16785
3FMCR9D90RRE10855,2024,Ford,Bronco Sport,new,2371.0,suv,4.0,46683
2HGFE1F91RH319179,2024,Honda,Civic,new,862.0,sedan,15.0,31645
2HKRS3H7XRH317515,2024,Honda,CR-V,new,867.0,suv,50.0,35985
1GNSKNKD5RR116956,2024,Chevrolet,Tahoe,new,1276.0,suv,2.0,70615
2G1FA1E39C9210678,2012,Chevrolet,Camaro,used,1236.0,coupe,70966.0,13995
3FMCR9B60MRA69572,2021,Ford,Bronco Sport,certified pre-owned,2371.0,suv,63696.0,22235
5LM5J7XCXPGL14213,2023,Lincoln,Aviator,new,1193.0,suv,10.0,75000
5LMCJ1C99NUL36376,2022,Lincoln,Corsair,new,2309.0,suv,3910.0,39570
3GNKBCR47RS190631,2024,Chevrolet,Blazer,new,1210.0,suv,3.0,39205
KL79MRSL1RB106477,2024,Chevrolet,Trailblazer,new,1245.0,suv,3.0,28585
5NMJE3DE7RH362188,2024,Hyundai,Tucson,new,1064.0,suv,5.0,38330
2T3W1RFV9MC100809,2021,Toyota,RAV4,used,880.0,suv,54563.0,24950
4T1F11BKXRU04D911,2024,Toyota,Camry,new,883.0,sedan,,39089
NM0GS9F29N1526762,2022,Ford,Transit Connect,used,998.0,minivan,50521.0,26995
1G1FH1R72R0120929,2024,Chevrolet,Camaro,new,1236.0,coupe,4.0,52480
1G1YF2D37R5601206,2024,Chevrolet,Corvette,new,1270.0,coupe,4.0,185535
1GC4YPEYXRF291036,2024,Chevrolet,Silverado 2500HD,new,1254.0,truck,1.0,86035
1GCPSCEK1P1267172,2023,Chevrolet,Colorado,new,1238.0,truck,1.0,37760
2GC1YMEY8R1178551,2024,Chevrolet,Silverado 2500HD,new,1254.0,truck,,66485
3GCUDFEL5NG601435,2022,Chevrolet,Silverado 1500,new,1279.0,truck,72.0,63170
3GCPABEKXPG221029,2023,Chevrolet,Silverado 1500,used,1279.0,truck,8295.0,39888
3GCUDCED1PG195891,2023,Chevrolet,Silverado 1500,new,1279.0,truck,8.0,58160
KL77LHE25RC159331,2024,Chevrolet,Trax,new,2042.0,crossover,1.0,24785
WBA4J1C52JBG79464,2018,BMW,4 Series,used,1320.0,sedan,105933.0,22888
2GCUDDED1N1505713,2022,Chevrolet,Silverado 1500,new,1279.0,truck,4.0,54340
2GCUDDED2N1513674,2022,Chevrolet,Silverado 1500,new,1279.0,truck,4.0,53845
2GCUDDED9N1512442,2022,Chevrolet,Silverado 1500,new,1279.0,truck,5.0,53845
2GCUDDEDXN1506603,2022,Chevrolet,Silverado 1500,new,1279.0,truck,5.0,53870
5LMJJ2LGXREL04967,2024,Lincoln,Navigator,new,1190.0,suv,5.0,108125
5LMJJ3LG1REL04300,2024,Lincoln,Navigator L,new,1180.0,suv,5.0,109300
1FMEE5DPXPLC19631,2023,Ford,Bronco,new,938.0,suv,5.0,71775
1FT8W2BA3PEE18729,2023,Ford,F-250 Super Duty,new,999.0,truck,6.0,60625
1FTFW1RG7PFC87049,2023,Ford,F-150,new,957.0,truck,29.0,90915
5LM5J7WC0PGL28879,2023,Lincoln,Aviator,new,1193.0,suv,5.0,67887
5LMCJ2D97NUL35179,2022,Lincoln,Corsair,new,2309.0,suv,,49530
1FMSK8JHXPGA93127,2023,Ford,Explorer,new,961.0,suv,142.0,51372
1FTEW1EP1MFD12475,2021,Ford,F-150,certified pre-owned,957.0,truck,23706.0,33396
1FTFW1E83PKE66548,2023,Ford,F-150,new,957.0,truck,7.0,61821
1FTFW1ED3MFA85879,2021,Ford,F-150,used,957.0,truck,71338.0,45999
1GCUDDE80RZ175448,2024,Chevrolet,Silverado 1500,new,1279.0,truck,1.0,51720
1GCUDDE88RZ148840,2024,Chevrolet,Silverado 1500,new,1279.0,truck,1.0,50180
1GNEVKKW5PJ335934,2023,Chevrolet,Traverse,new,1268.0,suv,,44445
5XYPG4A31LG660654,2020,Kia,Sorento,used,1736.0,suv,55154.0,20476
1FMSK8DH5LGA17031,2020,Ford,Explorer,certified pre-owned,961.0,suv,34615.0,27929
1FT7W2BN6PEE15208,2023,Ford,F-250 Super Duty,new,999.0,truck,6.0,59060
2T3C1RFV7RC01G700,2024,Toyota,RAV4,new,880.0,suv,,35996
5J8TC2H6XRL009651,2024,Acura,RDX,new,1341.0,suv,5.0,51495
3PCAJ5AB8RF100831,2024,Infiniti,QX50,new,1616.0,crossover,,44100
3PCAJ5EA8NF106429,2022,Infiniti,QX50,certified pre-owned,1616.0,crossover,15328.0,37582
3PCAJ5EB0RF100820,2024,Infiniti,QX50,new,1616.0,crossover,6.0,57085
3PCAJ5FA7RF104594,2024,Infiniti,QX50,new,1616.0,crossover,5.0,51650
5N1DL1FRXRC331177,2024,Infiniti,QX60,new,2279.0,suv,8.0,58400
5N1DL1FS5RC335544,2024,Infiniti,QX60,new,2279.0,suv,6.0,60275
5N1DL1FS8RC335439,2024,Infiniti,QX60,new,2279.0,suv,6.0,61160
5N1DL1FS9RC334915,2024,Infiniti,QX60,new,2279.0,suv,6.0,59820
KNDPUCAF1P7040791,2023,Kia,Sportage,used,1729.0,suv,39711.0,21901
5J8TC2H52RL003656,2024,Acura,RDX,new,1341.0,suv,5.0,48495
5J8TC2H54RL005781,2024,Acura,RDX,new,1341.0,suv,1.0,48495
5J8YD9H44RL003984,2024,Acura,MDX,new,1346.0,suv,1.0,55745
5J8YE1H44RL015342,2024,Acura,MDX,new,1346.0,suv,1.0,58545
3TMDZ5BN6PM161800,2023,Toyota,Tacoma,used,906.0,truck,,41901
5J8TC2H39RL004561,2024,Acura,RDX,new,1341.0,suv,1.0,45845
5J8TC2H52RL004628,2024,Acura,RDX,new,1341.0,suv,5.0,47895
5J8TC2H68RL008790,2024,Acura,RDX,new,1341.0,suv,1.0,51495
5J8YD9H49RL003513,2024,Acura,MDX,new,1346.0,suv,5.0,55745
5J8YD9H4XRL005156,2024,Acura,MDX,new,1346.0,suv,5.0,56345
5J8YE1H04RL018027,2024,Acura,MDX,new,1346.0,suv,1.0,62045
JF1GUAFC9R8313692,2024,Subaru,Impreza,new,1090.0,wagon,,27299
